,Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Date_Year,Date_Month,VWAP,Day_Perc_Change,Trend,Volatility,21_day_SMA,34_day_SMA,Trade_Call,14_day_SMA,14_day_STD,14_day_bollinger_upper,14_day_bollinger_lower
258,2018-05-28,TCS,EQ,3585.8,3616.5,3616.5,3486.0,3499.35,3502.05,3516.38,1858399,6534828349.5,142950,1041835,56.06,2018,5,2859.57,-0.02336,Slight or No change,0.048092773926923765,3493.4309523809547,3397.561764705881,HODL,3503.8214285714303,48.37135084345269,3600.564130258336,3407.0787268845247
259,2018-05-29,TCS,EQ,3502.05,3529.9,3544.0,3488.0,3519.95,3523.5,3517.42,1762656,6200008340.15,101072,834822,47.36,2018,5,2862.75,0.0061200000000000004,Slight or No change,0.04838149651353282,3496.8380952380976,3414.7941176470576,HODL,3506.264285714287,48.4451054468979,3603.154496608083,3409.374074820491
260,2018-05-30,TCS,EQ,3523.5,3509.05,3533.0,3482.5,3507.5,3514.1,3508.9,1889553,6630243746.65,125085,1124217,59.5,2018,5,2866.09,-0.00267,Slight or No change,0.04529935619036908,3495.980952380955,3429.4985294117637,HODL,3510.7535714285727,45.79447591935186,3602.3425232672766,3419.164619589869
261,2018-05-31,TCS,EQ,3514.1,1734.0,1759.05,1726.1,1748.85,1741.05,1742.44,5049371,8798250473.7,207998,3447026,68.27,2018,5,2850.9,-0.50455,Slight or No change,0.5067711423293095,3412.233333333336,3388.374999999999,HODL,3388.1892857142875,476.0341447751,4340.257575264488,2436.1209961640875
262,2018-06-01,TCS,EQ,1741.05,1754.0,1757.5,1716.3,1732.0,1732.45,1742.29,1603856,2794386298.35,74272,924751,57.66,2018,6,2846.12,-0.00494,Slight or No change,0.5066149378478267,3328.9285714285734,3346.585294117646,SELL,3266.6821428571443,649.1787580080725,4565.039658873289,1968.3246268409994
263,2018-06-04,TCS,EQ,1732.45,1745.0,1749.0,1712.6,1742.0,1744.25,1730.25,1681483,2909393689.7,96686,928452,55.22,2018,6,2841.21,0.006809999999999999,Slight or No change,0.5014162660531531,3246.2380952380972,3304.1323529411757,HODL,3142.5285714285724,761.2791706459219,4665.086912720416,1619.9702301367286
264,2018-06-05,TCS,EQ,1744.25,1744.0,1751.9,1711.15,1723.0,1721.6,1728.88,2449568,4235000687.9,133067,1492228,60.92,2018,6,2833.99,-0.01299,Slight or No change,0.500165442259116,3165.3166666666693,3261.6323529411757,HODL,3015.935714285715,841.4873867669758,4698.910487819667,1332.9609407517637
265,2018-06-06,TCS,EQ,1721.6,1723.0,1734.9,1715.2,1725.0,1725.75,1725.85,2236512,3859874684.1,73770,1573892,70.37,2018,6,2827.5,0.0024100000000000002,Slight or No change,0.5040090004253037,3083.628571428574,3219.474999999999,HODL,2889.7892857142865,895.3153611090975,4680.420007932482,1099.1585634960916
266,2018-06-07,TCS,EQ,1725.75,1725.0,1749.0,1723.8,1734.05,1735.55,1738.0,2414762,4196845765.2,105531,1639426,67.89,2018,6,2820.64,0.005679999999999999,Slight or No change,0.503927627136345,3000.1166666666695,3176.663235294117,HODL,2763.610714285715,926.3317002644553,4616.274114814625,910.9473137568043
267,2018-06-08,TCS,EQ,1735.55,1735.0,1757.3,1735.0,1742.95,1747.1,1748.59,2582138,4515097488.7,90908,1640936,63.55,2018,6,2813.48,0.00665,Slight or No change,0.5055270173201059,2918.9666666666694,3127.976470588235,HODL,2634.350000000001,933.3761258505026,4501.102251701006,767.5977482989956
268,2018-06-11,TCS,EQ,1747.1,1747.1,1763.0,1743.0,1750.9,1749.7,1752.55,2179378,3819463189.45,104681,1659838,76.16,2018,6,2807.52,0.00149,Slight or No change,0.019328885849260232,2837.66904761905,3079.1838235294113,HODL,2508.6928571428575,924.9613203674113,4358.61549787768,658.7702164080349
269,2018-06-12,TCS,EQ,1749.7,1757.0,1785.0,1753.0,1781.05,1781.0,1773.52,4608875,8173948345.1,108707,3580858,77.69,2018,6,2795.5,0.01789,Slight or No change,0.024345006205368027,2758.976190476193,3031.988235294117,HODL,2386.257142857143,897.3836140214987,4181.024370900141,591.4899148141458
270,2018-06-13,TCS,EQ,1781.0,1816.0,1831.65,1798.0,1824.0,1824.1,1818.17,5370983,9765380711.8,236378,2862488,53.3,2018,6,2782.43,0.0242,Slight or No change,0.03177128810164471,2680.009523809526,2983.5720588235295,HODL,2259.1428571428573,835.5793254837175,3930.301508110292,587.9842061754223
271,2018-06-14,TCS,EQ,1824.1,1830.0,1832.3,1784.0,1784.95,1787.55,1795.49,3819998,6858771088.2,185231,2405344,62.97,2018,6,2773.0,-0.020040000000000002,Slight or No change,0.03713989779647349,2598.754761904764,2932.051470588235,HODL,2130.696428571429,749.7644951953209,3630.2254189620708,631.167438180787
272,2018-06-15,TCS,EQ,1787.55,1800.0,1847.1,1788.6,1840.0,1840.05,1823.42,9183574,16745544383.35,232555,4247203,46.25,2018,6,2752.21,0.02937,Slight or No change,0.04374671572018904,2520.100000000002,2884.6426470588235,HODL,2011.9821428571431,639.3789031333281,3290.7399491237993,733.2243365904869
273,2018-06-18,TCS,EQ,1840.05,1867.95,1867.95,1822.15,1824.0,1829.0,1840.85,4674987,8605956299.9,212032,2287621,48.93,2018,6,2741.85,-0.00601,Slight or No change,0.04636349157836664,2440.4309523809547,2834.551470588235,HODL,1890.946428571429,468.8915880375942,2828.729604646617,953.1632524962405
274,2018-06-19,TCS,EQ,1829.0,1822.15,1839.0,1821.0,1822.9,1824.5,1829.83,3245034,5937862115.25,139033,1712806,52.78,2018,6,2734.77,-0.00246,Slight or No change,0.04747476740498908,2357.9428571428593,2785.279411764706,HODL,1770.2607142857146,43.010021992058824,1856.2807582698322,1684.240670301597
275,2018-06-20,TCS,EQ,1824.5,1832.0,1836.3,1818.6,1820.0,1822.45,1828.68,3107695,5682968753.9,151059,2297300,73.92,2018,6,2728.07,-0.00112,Slight or No change,0.047857059003652454,2277.6357142857164,2736.4735294117645,HODL,1776.0750000000005,44.24179954434757,1864.5585990886957,1687.5914009113053
276,2018-06-21,TCS,EQ,1822.45,1832.0,1832.0,1817.6,1820.0,1819.35,1822.83,2910659,5305644225.8,130989,2119842,72.83,2018,6,2721.86,-0.0017,Slight or No change,0.046146834863188,2197.838095238097,2687.608823529412,HODL,1782.282142857143,43.743626380311355,1869.769395617766,1694.7948900965202
277,2018-06-22,TCS,EQ,1819.35,1827.0,1827.0,1799.55,1809.0,1809.8,1810.38,2949458,5339626532.7,225703,2149173,72.87,2018,6,2715.59,-0.00525,Slight or No change,0.03939837104048681,2112.414285714288,2640.2220588235296,HODL,1786.964285714286,42.858835497700625,1872.6819567096873,1701.2466147188848
278,2018-06-25,TCS,EQ,1809.8,1811.9,1822.35,1806.0,1817.75,1819.25,1817.52,2083217,3786278981.15,115086,1348047,64.71,2018,6,2711.25,0.005220000000000001,Slight or No change,0.03271049494046489,2028.2928571428592,2592.5176470588235,HODL,1793.9392857142861,39.19203794026647,1872.323361594819,1715.5552098337532
279,2018-06-26,TCS,EQ,1819.25,1823.0,1861.0,1821.0,1852.05,1852.0,1842.52,4679712,8622455574.95,160270,3197021,68.32,2018,6,2702.03,0.018000000000000002,Slight or No change,0.022103702982319152,1949.7190476190497,2544.3617647058823,HODL,1802.9571428571433,36.74336076679407,1876.4438643907315,1729.470421323555
280,2018-06-27,TCS,EQ,1852.0,1860.0,1885.15,1851.25,1857.5,1858.0,1870.51,4081208,7633922937.85,163411,1967182,48.2,2018,6,2694.2,0.00324,Slight or No change,0.020588874456289426,1870.4095238095258,2497.5014705882354,HODL,1811.7035714285719,33.92974905416138,1879.5630695368945,1743.8440733202492
281,2018-06-28,TCS,EQ,1858.0,1865.0,1871.0,1826.3,1844.1,1842.7,1846.23,4888125,9024622355.45,176902,3110366,63.63,2018,6,2684.84,-0.00823,Slight or No change,0.022826596890794512,1790.8190476190496,2450.0235294117647,HODL,1818.5321428571435,29.22105146808311,1876.9742457933098,1760.0900399209772
282,2018-06-29,TCS,EQ,1842.7,1844.9,1867.4,1842.3,1844.95,1847.75,1851.25,3506276,6490978437.6,213525,2265670,64.62,2018,6,2678.29,0.00274,Slight or No change,0.02264452435885212,1795.900000000002,2403.3823529411766,HODL,1825.535714285715,22.411238840655564,1870.358191967026,1780.7132366044038
283,2018-07-02,TCS,EQ,1847.75,1852.0,1857.8,1841.1,1854.05,1851.35,1852.0,2650290,4908342579.9,137325,1969574,74.32,2018,7,2673.43,0.00195,Slight or No change,0.022238582537096135,1801.5619047619066,2355.4102941176475,HODL,1830.5607142857148,19.332845492437535,1869.2264052705898,1791.8950233008397
284,2018-07-03,TCS,EQ,1851.35,1859.95,1879.9,1857.05,1874.25,1874.05,1872.16,3242233,6069985147.5,191297,2047537,63.15,2018,7,2667.72,0.01226,Slight or No change,0.0219903703043524,1807.742857142859,2307.767647058824,HODL,1834.1285714285718,22.412614187652892,1878.9537998038777,1789.303343053266
285,2018-07-04,TCS,EQ,1874.05,1879.9,1879.9,1857.15,1867.0,1866.15,1863.61,2700614,5032886447.2,116958,1997832,73.98,2018,7,2662.98,-0.004220000000000001,Slight or No change,0.023839410326116268,1814.6261904761927,2259.954411764706,HODL,1839.7428571428577,19.502966807258606,1878.748790757375,1800.7369235283404
286,2018-07-05,TCS,EQ,1866.15,1873.0,1887.5,1862.1,1883.8,1880.3,1874.33,2472571,4634408415.65,94620,1580212,63.91,2018,7,2658.77,0.00758,Slight or No change,0.01812797193454788,1821.9857142857165,2212.2558823529416,HODL,1842.6178571428577,22.315608603888894,1887.2490743506355,1797.98663993508
287,2018-07-06,TCS,EQ,1880.3,1882.85,1921.0,1881.65,1917.75,1912.95,1907.65,3713781,7084608223.6,143673,2110559,56.83,2018,7,2652.79,0.01736,Slight or No change,0.02372252385433338,1830.4333333333354,2163.908823529412,HODL,1848.6142857142863,28.731632450942364,1906.077550616171,1791.1510208124016
288,2018-07-09,TCS,EQ,1912.95,1924.0,1924.4,1876.5,1884.2,1883.0,1888.15,6151747,11615411506.8,193730,4089052,66.47,2018,7,2642.69,-0.01566,Slight or No change,0.028866831615856136,1836.904761904764,2116.088235294118,HODL,1852.7928571428579,29.204872203776407,1911.2026015504107,1794.383112735305
289,2018-07-10,TCS,EQ,1883.0,1898.0,1898.9,1870.75,1876.05,1875.1,1881.79,5303302,9979704601.25,187687,3366084,63.47,2018,7,2634.11,-0.0042,Slight or No change,0.029798833740222862,1842.8761904761927,2068.4411764705887,HODL,1856.553571428572,28.37514801238292,1913.303867453338,1799.803275403806
290,2018-07-11,TCS,EQ,1875.1,1900.0,1998.0,1894.15,1970.0,1979.9,1951.99,22903802,44708105351.4,482657,9308170,40.64,2018,7,2603.99,0.055889999999999995,Slight or No change,0.06141357920049978,1852.3476190476213,2020.6823529411768,HODL,1868.0214285714294,41.56182472804423,1951.145078027518,1784.8977791153409
291,2018-07-12,TCS,EQ,1979.9,1984.0,1990.9,1960.5,1973.0,1971.35,1972.52,6921701,13653172983.9,204057,3235315,46.74,2018,7,2595.3,-0.00432,Slight or No change,0.062878281366464,1859.359523809526,1973.198529411765,HODL,1879.560714285715,46.30907528008019,1972.1788648458753,1786.9425637255547
292,2018-07-13,TCS,EQ,1971.35,1975.0,1997.9,1974.0,1977.6,1981.1,1986.23,4148185,8239240068.0,146909,1571340,37.88,2018,7,2590.29,0.00495,Slight or No change,0.06154122230189416,1868.5761904761926,1928.4647058823534,HODL,1891.121428571429,50.1387602033072,1991.3989489780436,1790.8439081648146
293,2018-07-16,TCS,EQ,1981.1,1990.0,1996.0,1977.45,1988.85,1989.2,1988.74,2582159,5135235030.6,112338,1428885,55.34,2018,7,2587.26,0.00409,Slight or No change,0.06172089784333465,1875.6785714285732,1883.338235294118,HODL,1900.9214285714293,55.06988467212998,2011.0611979156893,1790.7816592271693
294,2018-07-17,TCS,EQ,1989.2,1989.0,2009.0,1981.0,2000.0,2002.15,1994.6,3315492,6613072315.45,105130,2074936,62.58,2018,7,2583.48,0.006509999999999999,Slight or No change,0.06080941909492034,1883.9238095238113,1838.869117647059,BUY,1911.2178571428578,59.708099589527514,2030.6340563219128,1791.8016579638029
295,2018-07-18,TCS,EQ,2002.15,2005.0,2011.7,1993.05,2000.0,2000.25,2000.88,2013869,4029511535.6,93022,1182682,58.73,2018,7,2581.21,-0.00095,Slight or No change,0.056081114318118845,1892.292857142859,1846.4926470588236,HODL,1922.4714285714292,60.640662019056585,2043.7527526095423,1801.1901045333161
296,2018-07-19,TCS,EQ,2000.25,2002.1,2010.45,1970.0,1986.0,1981.4,1984.27,1746318,3465172736.0,81270,806524,46.18,2018,7,2579.19,-0.00942,Slight or No change,0.05772014231203888,1899.8619047619068,1853.8147058823533,HODL,1932.017857142858,58.453250903678395,2048.924358950215,1815.1113553355012
297,2018-07-20,TCS,EQ,1981.4,1984.9,2000.0,1984.0,1998.1,1996.6,1993.61,1934995,3857631216.0,97910,1145691,59.21,2018,7,2577.02,0.007670000000000001,Slight or No change,0.016746646782328404,1908.302380952383,1861.2367647058827,HODL,1942.392857142858,55.86711863927265,2054.1270944214034,1830.6586198643126
298,2018-07-23,TCS,EQ,1996.6,2001.0,2009.95,1986.0,2001.1,2005.65,2005.83,2086201,4184572277.1,88812,1490091,71.43,2018,7,2574.74,0.004529999999999999,Slight or No change,0.015635053465934228,1917.6285714285734,1869.5911764705886,HODL,1951.792857142858,54.53893054557074,2060.8707182339995,1842.7149960517165
299,2018-07-24,TCS,EQ,2005.65,2015.0,2015.0,1984.15,1996.45,1999.0,1998.52,2038423,4073820958.05,96571,1388444,68.11,2018,7,2572.5,-0.0033200000000000005,Slight or No change,0.016285486843550995,1926.1880952380973,1877.6279411764708,HODL,1961.2821428571438,49.847149471551866,2060.9764418002474,1861.58784391404
300,2018-07-25,TCS,EQ,1999.0,2001.9,2002.0,1968.4,1977.5,1981.5,1979.25,1535492,3039127153.4,92993,878512,57.21,2018,7,2570.77,-0.00875,Slight or No change,0.018618662271748146,1932.3547619047638,1884.8617647058825,HODL,1968.5107142857153,44.220358079520466,2056.951430444756,1880.0699981266744
301,2018-07-26,TCS,EQ,1981.5,1974.95,1985.0,1955.1,1956.0,1964.7,1968.67,3503036,6896326862.9,110618,2533158,72.31,2018,7,2566.76,-0.00848,Slight or No change,0.018027793120537965,1937.4357142857161,1891.2617647058823,HODL,1972.2071428571437,41.28415535670055,2054.775453570545,1889.6388321437425
302,2018-07-27,TCS,EQ,1964.7,1960.85,1964.65,1940.3,1943.75,1943.75,1948.53,2033977,3963271946.5,103516,1389322,68.31,2018,7,2564.37,-0.01066,Slight or No change,0.019500510709390077,1942.247619047621,1896.9691176470587,HODL,1976.5464285714295,33.67861946903961,2043.9036675095088,1909.1891896333502
303,2018-07-30,TCS,EQ,1943.75,1943.0,1954.7,1931.55,1944.3,1944.6,1942.3,1579251,3067386014.45,74802,862487,54.61,2018,7,2562.54,0.00044,Slight or No change,0.01881838064858082,1946.8595238095256,1901.7808823529413,HODL,1981.5107142857153,19.863807236071747,2021.2383287578587,1941.7830998135719
304,2018-07-31,TCS,EQ,1944.6,1942.0,1947.0,1928.0,1947.0,1940.2,1934.85,2204803,4265970111.15,125163,1494920,67.8,2018,7,2559.97,-0.0022600000000000003,Slight or No change,0.0146118672263367,1951.090476190478,1905.195588235294,HODL,1978.6750000000009,22.73733586653049,2024.149671733062,1933.2003282669398
305,2018-08-01,TCS,EQ,1940.2,1949.95,1981.55,1949.8,1973.0,1976.5,1972.85,2425180,4784507538.7,94019,1409120,58.1,2018,8,2557.34,0.01871,Slight or No change,0.026440915578961048,1955.9690476190492,1910.7529411764704,HODL,1979.042857142858,22.651208637663803,2024.3452744181857,1933.7404398675305
306,2018-08-02,TCS,EQ,1976.5,1980.0,1985.0,1945.0,1947.5,1948.4,1960.41,1509287,2958815209.4,85680,842778,55.84,2018,8,2555.63,-0.014219999999999998,Slight or No change,0.029158836387758694,1959.885714285716,1913.9397058823524,HODL,1976.707142857144,24.064623389964275,2024.8363896370724,1928.5778960772154
307,2018-08-03,TCS,EQ,1948.4,1956.5,1982.05,1956.5,1978.0,1979.45,1973.58,1505131,2970498995.4,91920,938806,62.37,2018,8,2554.03,0.01594,Slight or No change,0.03410496795246927,1964.6071428571443,1918.3647058823524,HODL,1976.0107142857155,23.815058088485884,2023.6408304626873,1928.3805981087437
308,2018-08-06,TCS,EQ,1979.45,1997.0,1998.95,1972.25,1975.05,1975.55,1981.25,1532249,3035769014.75,62917,920478,60.07,2018,8,2552.39,-0.00197,Slight or No change,0.032831725005742815,1967.588095238097,1922.8073529411758,HODL,1974.1107142857152,22.599269717359313,2019.3092537204338,1928.9121748509965
309,2018-08-07,TCS,EQ,1975.55,1978.2,1979.15,1960.5,1969.0,1967.35,1967.34,1353560,2662908261.65,95485,914572,67.57,2018,8,2550.94,-0.00415,Slight or No change,0.030746379443448223,1971.6047619047636,1927.0691176470586,HODL,1971.7607142857153,21.347997371134074,2014.4567090279834,1929.0647195434472
310,2018-08-08,TCS,EQ,1967.35,1972.0,1978.3,1962.0,1975.0,1974.0,1969.57,1315062,2590100268.35,78555,902368,68.62,2018,8,2549.54,0.0033799999999999998,Slight or No change,0.03073692760805881,1976.3142857142873,1931.6176470588232,HODL,1971.2321428571436,21.181937217483643,2013.596017292111,1928.8682684221762
311,2018-08-09,TCS,EQ,1974.0,1980.0,1980.8,1966.0,1978.0,1974.35,1974.51,2060297,4068073026.6,88956,1627842,79.01,2018,8,2547.38,0.00018,Slight or No change,0.03041849045228281,1976.0500000000015,1936.4573529411762,HODL,1969.642857142858,19.929875690897962,2009.5026085246539,1929.7831057610622
312,2018-08-10,TCS,EQ,1974.35,1980.95,1996.5,1972.05,1992.0,1993.1,1985.67,2784105,5528317088.35,105306,2064227,74.14,2018,8,2544.57,0.0095,Slight or No change,0.025745651863065572,1977.0857142857158,1941.570588235294,HODL,1968.746428571429,18.410014668912886,2005.566457909255,1931.9263992336032
313,2018-08-13,TCS,EQ,1993.1,1997.8,2004.25,1990.0,1999.5,2000.15,1998.04,3559575,7112184424.5,176860,2630963,73.91,2018,8,2541.06,0.0035399999999999997,Slight or No change,0.01838158172962421,1977.9928571428588,1945.9279411764703,HODL,1968.828571428572,18.55736132483165,2005.9432940782353,1931.7138487789089
314,2018-08-14,TCS,EQ,2000.15,1992.0,2024.6,1982.4,2000.0,2003.55,2010.34,3311765,6657770585.3,120349,1934826,58.42,2018,8,2537.86,0.0017,Slight or No change,0.011683241661165198,1978.6761904761925,1950.2088235294116,HODL,1970.4035714285721,20.544824018612207,2011.4932194657965,1929.3139233913478
315,2018-08-16,TCS,EQ,2003.55,2000.3,2020.05,1995.0,2009.1,2008.5,2008.49,2152065,4322407891.55,153660,1390016,64.59,2018,8,2535.83,0.00247,Slight or No change,0.010853020318211644,1978.9785714285733,1955.085294117647,HODL,1973.5321428571435,22.818587288083478,2019.1693174333104,1927.8949682809766
316,2018-08-17,TCS,EQ,2008.5,2013.85,2021.9,2004.0,2010.0,2012.75,2012.85,1213731,2443058585.35,114738,719022,59.24,2018,8,2534.69,0.00212,Slight or No change,0.007852823610860418,1979.5738095238114,1959.9382352941175,HODL,1978.4607142857149,23.336890394746806,2025.1344950752084,1931.7869334962213
317,2018-08-20,TCS,EQ,2012.75,2024.0,2024.0,2003.7,2014.15,2009.95,2011.43,1587032,3192197146.6,125610,1020783,64.32,2018,8,2533.21,-0.00139,Slight or No change,0.00912066294888784,1980.933333333335,1964.6029411764703,HODL,1983.128571428572,22.566003312377724,2028.2605780533274,1937.9965648038167
318,2018-08-21,TCS,EQ,2009.95,2010.15,2024.0,2004.0,2014.0,2017.65,2015.38,1376866,2774903727.95,67624,826204,60.01,2018,8,2531.95,0.0038299999999999996,Slight or No change,0.00871753270657881,1981.9357142857161,1968.8264705882345,HODL,1988.6607142857151,20.64409189621885,2029.9488980781528,1947.3725304932775
319,2018-08-23,TCS,EQ,2017.65,2022.8,2038.0,2020.3,2033.9,2035.1,2030.81,3046791,6187460520.7,147069,2229341,73.17,2018,8,2529.27,0.00865,Slight or No change,0.008004548731261647,1983.338095238097,1973.7955882352937,HODL,1992.8464285714292,23.702908489864317,2040.2522455511578,1945.4406115917006
320,2018-08-24,TCS,EQ,2035.1,2035.1,2046.0,2031.0,2041.6,2043.0,2041.86,1570533,3206801587.6,89779,1071112,68.2,2018,8,2527.92,0.0038799999999999998,Slight or No change,0.008039510045076179,1985.433333333335,1978.5808823529408,HODL,1999.603571428572,23.541178850009388,2046.6859291285907,1952.5212137285532
321,2018-08-27,TCS,EQ,2043.0,2043.0,2059.0,2035.0,2050.05,2050.9,2051.79,1532702,3144788538.7,95164,1066284,69.57,2018,8,2526.64,0.00387,Slight or No change,0.007910131961867174,1988.738095238097,1982.638235294117,HODL,2004.7071428571435,26.406495829204832,2057.5201345155533,1951.8941511987339
322,2018-08-28,TCS,EQ,2050.9,2055.0,2072.0,2052.0,2069.95,2069.2,2065.5,1987983,4106175143.6,108533,1297603,65.27,2018,8,2525.05,0.00892,Slight or No change,0.009540394305405236,1993.7142857142874,1988.1147058823524,HODL,2011.3964285714294,30.06106262698547,2071.5185538254004,1951.2743033174584
323,2018-08-29,TCS,EQ,2069.2,2072.5,2076.6,2045.6,2073.25,2072.0,2065.1,1525867,3151066991.15,88327,896703,58.77,2018,8,2523.84,0.00135,Slight or No change,0.009768902712389815,1999.8214285714303,1993.9058823529404,HODL,2018.8714285714293,31.253459588716968,2081.3783477488632,1956.3645093939954
324,2018-08-30,TCS,EQ,2072.0,2068.0,2085.0,2065.5,2081.25,2082.4,2078.06,2408020,5003999131.15,125517,1793156,74.47,2018,8,2521.99,0.00502,Slight or No change,0.007314873107483828,2006.3833333333353,1996.9205882352933,HODL,2026.6142857142866,32.67701161232366,2091.9683089389337,1961.2602624896392
325,2018-08-31,TCS,EQ,2082.4,2082.3,2092.0,2074.0,2078.0,2078.4,2082.1,2504554,5214722720.85,137612,1422197,56.78,2018,8,2520.06,-0.0019199999999999998,Slight or No change,0.010162900450563577,2012.9642857142878,2000.0691176470577,HODL,2034.0464285714297,31.693389654659246,2097.4332078807483,1970.6596492621113
326,2018-09-03,TCS,EQ,2078.4,2084.8,2090.0,2048.4,2050.3,2052.9,2072.5,1439711,2983803308.9,66713,816070,56.68,2018,9,2518.9,-0.01227,Slight or No change,0.01806372735330306,2016.602380952383,2002.1808823529398,HODL,2038.3178571428584,29.718600800110984,2097.7550587430806,1978.8806555426365
327,2018-09-04,TCS,EQ,2052.9,2059.8,2104.75,2056.95,2100.0,2098.9,2093.77,4420803,9256152898.55,272369,2931637,66.31,2018,9,2515.72,0.02241,Slight or No change,0.02797521384675455,2023.7690476190498,2005.4073529411748,HODL,2045.37142857143,31.62084095051037,2108.613110472451,1982.1297466704093
328,2018-09-05,TCS,EQ,2098.9,2100.0,2107.25,2075.05,2077.0,2079.25,2086.52,1681106,3507659103.7,125377,1034014,61.51,2018,9,2514.46,-0.00936,Slight or No change,0.030967577000249616,2028.5214285714308,2007.6749999999986,HODL,2050.778571428573,30.366749998878888,2111.5120714263307,1990.0450714308151
329,2018-09-06,TCS,EQ,2079.25,2075.0,2081.5,2060.3,2074.5,2075.3,2070.41,2238097,4633767811.5,123504,1585975,70.86,2018,9,2512.79,-0.0019,Slight or No change,0.03003066974510356,2033.2714285714308,2009.8823529411752,HODL,2055.5500000000015,28.39678340397427,2112.34356680795,1998.756433192053
330,2018-09-07,TCS,EQ,2075.3,2079.3,2084.0,2065.4,2078.75,2079.85,2076.27,1312182,2724446612.15,91094,898428,68.47,2018,9,2511.82,0.0021899999999999997,Slight or No change,0.030070988957673805,2038.6285714285737,2012.7779411764695,HODL,2060.3428571428585,26.194471356953635,2112.731799856766,2007.9539144289513
331,2018-09-10,TCS,EQ,2079.85,2084.4,2093.4,2074.25,2084.0,2080.75,2083.98,1530539,3189620194.9,96119,1177046,76.9,2018,9,2510.7,0.00043,Slight or No change,0.0296303182891315,2043.7119047619071,2015.2529411764694,HODL,2065.400000000001,22.255371002557744,2109.9107420051164,2020.8892579948856
332,2018-09-11,TCS,EQ,2080.75,2089.0,2089.0,2042.2,2045.15,2046.25,2055.93,3679745,7565314867.5,153230,2033267,55.26,2018,9,2507.83,-0.01658,Slight or No change,0.03400763273912742,2047.1357142857166,2016.4470588235286,HODL,2067.4428571428584,18.537185674940194,2104.517228492739,2030.368485792978
333,2018-09-12,TCS,EQ,2046.25,2052.35,2068.9,2040.0,2045.0,2043.95,2048.93,2307661,4728228780.2,135528,1632725,70.75,2018,9,2506.03,-0.00112,Slight or No change,0.03190127521248075,2049.557142857145,2017.7691176470578,HODL,2068.075000000001,17.469564192528672,2103.0141283850585,2033.1358716149439
334,2018-09-14,TCS,EQ,2043.95,2044.0,2071.55,2018.15,2066.95,2065.4,2042.02,3642038,7437129776.35,160266,2334308,64.09,2018,9,2503.35,0.010490000000000001,Slight or No change,0.022828381557942052,2052.664285714288,2020.2367647058811,HODL,2069.6750000000015,15.956608830969609,2101.5882176619407,2037.7617823380624
335,2018-09-17,TCS,EQ,2065.4,2070.0,2077.8,2054.55,2072.0,2074.15,2067.17,1033857,2137157571.1,66371,547913,53.0,2018,9,2502.61,0.00424,Slight or No change,0.02192781247649566,2056.026190476193,2023.4558823529399,HODL,2071.3357142857158,15.035565894179362,2101.4068460740746,2041.264582497357
336,2018-09-18,TCS,EQ,2074.15,2073.0,2078.8,2057.6,2074.0,2070.75,2069.75,1456507,3014609448.25,77936,978158,67.16,2018,9,2501.57,-0.00164,Slight or No change,0.0219074721500844,2058.9904761904786,2027.191176470587,HODL,2071.44642857143,15.024332370750503,2101.4950933129307,2041.3977638299289
337,2018-09-19,TCS,EQ,2070.75,2071.9,2089.0,2066.85,2076.0,2077.9,2081.53,1301268,2708622535.5,122321,893572,68.67,2018,9,2500.66,0.00345,Slight or No change,0.02210902395063143,2062.0928571428594,2031.1117647058807,HODL,2071.8678571428586,15.123473948986849,2102.1148050408324,2041.6209092448848
338,2018-09-21,TCS,EQ,2077.9,2077.0,2121.0,2050.15,2111.9,2103.15,2083.75,4508530,9394632968.15,163985,3097568,68.7,2018,9,2497.71,0.01215,Slight or No change,0.02531436278248393,2066.5309523809547,2035.9044117647043,HODL,2073.3500000000013,17.120039989168948,2107.590079978339,2039.1099200216634
339,2018-09-24,TCS,EQ,2103.15,2115.0,2210.5,2098.15,2208.0,2198.45,2168.27,3032226,6574669912.9,134605,1315871,43.4,2018,9,2496.22,0.04531,Slight or No change,0.04301536988420356,2075.1404761904787,2042.4323529411747,HODL,2081.9250000000015,37.62703993958855,2157.1790798791785,2006.6709201208243
340,2018-09-25,TCS,EQ,2198.45,2204.9,2211.9,2153.8,2183.1,2183.2,2186.15,2868778,6271565161.1,141519,1361286,47.45,2018,9,2494.76,-0.006940000000000001,Slight or No change,0.045172714825388614,2082.1928571428593,2049.3382352941157,HODL,2091.232142857144,45.24019488813603,2181.7125326334162,2000.751753080872
341,2018-09-26,TCS,EQ,2183.2,2187.0,2199.0,2135.1,2147.15,2142.15,2161.8,1970951,4260808099.45,95921,1029552,52.24,2018,9,2493.63,-0.0188,Slight or No change,0.053258861218345936,2086.914285714288,2054.123529411763,HODL,2094.32142857143,47.23671858223898,2188.794865735908,1999.847991406952
342,2018-09-27,TCS,EQ,2142.15,2141.9,2209.7,2135.8,2185.0,2188.85,2175.57,3311802,7205048027.4,110444,2154576,65.06,2018,9,2492.0,0.0218,Slight or No change,0.05565484481762247,2093.4833333333354,2060.397058823528,HODL,2102.150000000001,53.24651667913718,2208.6430333582753,1995.6569666417267
